	datetime	humidity	pressure	temperature	weather description	wind direction	wind speed
27252	2015-11-11 00:00:00	94.0	1011.0	285.612667965	overcast clouds	44.0	5.0
27253	2015-11-11 01:00:00	98.0	1010.0	285.23	haze	60.0	5.0
27254	2015-11-11 02:00:00	98.0	1014.0	285.218141563	light rain	59.0	5.0
27255	2015-11-11 03:00:00	87.0	1008.0	284.48	drizzle	50.0	8.0
27256	2015-11-11 04:00:00	90.0	1007.0	284.295149802	overcast clouds	42.0	8.0
27257	2015-11-11 05:00:00	100.0	1007.0	283.73	drizzle	20.0	7.0
27258	2015-11-11 06:00:00	96.0	1007.0	283.620572939	overcast clouds	108.0	6.0
27259	2015-11-11 07:00:00	87.0	1007.0	283.32	heavy intensity drizzle	350.0	4.0
27260	2015-11-11 08:00:00	91.0	1011.0	283.506863292	moderate rain	224.0	4.0
27261	2015-11-11 09:00:00	87.0	1007.0	283.48	mist	330.0	5.0
27262	2015-11-11 10:00:00	87.0	1007.0	283.438859662	overcast clouds	334.0	5.0
27263	2015-11-11 11:00:00	87.0	1008.0	283.31	light rain	350.0	6.0
27264	2015-11-11 12:00:00	87.0	1008.0	283.39795294099997	overcast clouds	350.0	6.0
27265	2015-11-11 13:00:00	87.0	1010.0	283.65	light intensity drizzle	350.0	6.0
27266	2015-11-11 14:00:00	91.0	1014.0	283.465396767	moderate rain	351.0	5.0
27267	2015-11-11 15:00:00	81.0	1011.0	284.38	overcast clouds	10.0	5.0
27268	2015-11-11 16:00:00	79.0	1011.0	284.691099296	overcast clouds	98.0	5.0
27269	2015-11-11 17:00:00	76.0	1011.0	285.57	light intensity drizzle	350.0	5.0
27270	2015-11-11 18:00:00	72.0	1010.0	286.178103954	overcast clouds	350.0	5.0
27271	2015-11-11 19:00:00	63.0	1010.0	287.92	broken clouds	350.0	4.0
27272	2015-11-11 20:00:00	75.0	1015.0	286.592637853	moderate rain	349.0	4.0
27273	2015-11-11 21:00:00	67.0	1012.0	287.9	broken clouds	360.0	2.0
27274	2015-11-11 22:00:00	67.0	1012.0	287.42730348	broken clouds	360.0	2.0
27275	2015-11-11 23:00:00	71.0	1013.0	285.92	broken clouds	360.0	3.0
27276	2015-11-12 00:00:00	73.0	1013.0	285.801549764	broken clouds	281.0	3.0
27277	2015-11-12 01:00:00	81.0	1014.0	285.42	thunderstorm with light rain	30.0	2.0
27278	2015-11-12 02:00:00	87.0	1018.0	284.997130312	broken clouds	28.0	2.0
27279	2015-11-12 03:00:00	71.0	1016.0	284.73	mist	0.0	1.0
27280	2015-11-12 04:00:00	73.0	1015.0	284.64533049	overcast clouds	17.0	1.0
27281	2015-11-12 05:00:00	81.0	1014.0	284.4	mist	70.0	2.0
27282	2015-11-12 06:00:00	82.0	1014.0	284.309545012	overcast clouds	64.0	1.0
27283	2015-11-12 07:00:00	87.0	1014.0	284.07	mist	50.0	1.0
27284	2015-11-12 08:00:00	87.0	1014.0	283.99	mist	79.0	1.0
27285	2015-11-12 09:00:00	76.0	1014.0	283.9	mist	160.0	2.0
27286	2015-11-12 10:00:00	76.0	1014.0	283.96019802	overcast clouds	162.0	1.0
27287	2015-11-12 11:00:00	76.0	1014.0	284.14	light intensity drizzle	170.0	1.0
27288	2015-11-12 12:00:00	78.0	1013.0	284.28483396400003	overcast clouds	157.0	1.0
27289	2015-11-12 13:00:00	87.0	1013.0	284.73	mist	120.0	2.0
27290	2015-11-12 14:00:00	91.0	1017.0	284.96931856	light rain	140.0	2.0
27291	2015-11-12 15:00:00	87.0	1011.0	286.4	light rain	180.0	3.0
27292	2015-11-12 16:00:00	87.0	1010.0	286.48500836799997	overcast clouds	180.0	3.0
27293	2015-11-12 17:00:00	87.0	1009.0	286.73	mist	180.0	5.0
27294	2015-11-12 18:00:00	87.0	1008.0	286.709158917	overcast clouds	180.0	4.0
27295	2015-11-12 19:00:00	87.0	1006.0	286.65	light intensity drizzle	180.0	3.0
27296	2015-11-12 20:00:00	89.0	1009.0	286.644868421	light rain	184.0	4.0
27297	2015-11-12 21:00:00	72.0	1002.0	287.48	overcast clouds	180.0	5.0
27298	2015-11-12 22:00:00	73.0	1001.0	287.577503037	overcast clouds	180.0	4.0
27299	2015-11-12 23:00:00	77.0	1001.0	287.9	light intensity drizzle	180.0	4.0
27300	2015-11-13 00:00:00	79.0	1000.0	287.829212095	overcast clouds	184.0	4.0
27301	2015-11-13 01:00:00	87.0	1000.0	287.57	light rain	200.0	4.0
27302	2015-11-13 02:00:00	87.0	1004.0	287.464922347	broken clouds	218.0	5.0
27303	2015-11-13 03:00:00	87.0	1001.0	287.15	broken clouds	270.0	5.0
27304	2015-11-13 04:00:00	78.0	1001.0	286.798361837	broken clouds	270.0	6.0
27305	2015-11-13 05:00:00	54.0	1002.0	285.73	few clouds	270.0	9.0
27306	2015-11-13 06:00:00	54.0	1002.0	285.596576628	few clouds	261.0	9.0
27307	2015-11-13 07:00:00	54.0	1002.0	285.23	few clouds	240.0	8.0
27308	2015-11-13 08:00:00	63.0	1007.0	284.756811802	few clouds	250.0	7.0
27309	2015-11-13 09:00:00	54.0	1002.0	285.23	broken clouds	250.0	6.0
27310	2015-11-13 10:00:00	53.0	1002.0	285.23	broken clouds	252.0	5.0
27311	2015-11-13 11:00:00	50.0	1003.0	285.23	broken clouds	260.0	5.0
27312	2015-11-13 12:00:00	49.0	1003.0	285.271677264	broken clouds	257.0	5.0
27313	2015-11-13 13:00:00	47.0	1005.0	285.4	scattered clouds	250.0	7.0
27314	2015-11-13 14:00:00	57.0	1009.0	285.16511176299997	scattered clouds	256.0	7.0
27315	2015-11-13 15:00:00	75.0	1004.0	286.9	scattered clouds	260.0	12.0
27316	2015-11-13 16:00:00	63.0	1004.0	287.00216546	scattered clouds	267.0	12.0
27317	2015-11-13 17:00:00	29.0	1005.0	287.31	few clouds	290.0	10.0
27318	2015-11-13 18:00:00	30.0	1005.0	286.97954023	scattered clouds	282.0	10.0
27319	2015-11-13 19:00:00	33.0	1005.0	286.06	broken clouds	260.0	12.0
27320	2015-11-13 20:00:00	47.0	1009.0	285.365072886	scattered clouds	263.0	10.0
27321	2015-11-13 21:00:00	32.0	1006.0	284.9	scattered clouds	280.0	8.0
27322	2015-11-13 22:00:00	32.0	1006.0	284.617014132	scattered clouds	275.0	7.0
27323	2015-11-13 23:00:00	34.0	1007.0	283.65	few clouds	260.0	6.0
27324	2015-11-14 00:00:00	34.0	1007.0	283.495170792	scattered clouds	257.0	5.0
27325	2015-11-14 01:00:00	37.0	1009.0	282.98	broken clouds	250.0	4.0
27326	2015-11-14 02:00:00	48.0	1013.0	282.590656489	broken clouds	256.0	5.0
27327	2015-11-14 03:00:00	34.0	1010.0	281.81	few clouds	270.0	8.0
27328	2015-11-14 04:00:00	35.0	1010.0	281.589283778	few clouds	267.0	8.0
27329	2015-11-14 05:00:00	39.0	1011.0	280.9	scattered clouds	260.0	9.0
27330	2015-11-14 06:00:00	45.0	1011.0	280.31	scattered clouds	260.0	10.0
27331	2015-11-14 07:00:00	45.0	1011.0	280.163400363	scattered clouds	260.0	9.0
27332	2015-11-14 08:00:00	48.0	1012.0	279.73	few clouds	260.0	6.0
27333	2015-11-14 09:00:00	48.0	1012.0	279.73	sky is clear	260.0	3.0
27334	2015-11-14 10:00:00	52.0	1013.0	279.73	scattered clouds	260.0	4.0
27335	2015-11-14 11:00:00	52.0	1014.0	279.73	broken clouds	240.0	4.0
27336	2015-11-14 12:00:00	50.0	1014.0	279.927058824	broken clouds	256.0	4.0
27337	2015-11-14 13:00:00	45.0	1016.0	280.56	light rain	310.0	5.0
27338	2015-11-14 14:00:00	55.0	1020.0	280.919298893	scattered clouds	308.0	5.0
27339	2015-11-14 15:00:00	34.0	1018.0	281.14	scattered clouds	300.0	10.0
27340	2015-11-14 16:00:00	36.0	1018.0	281.269150879	scattered clouds	302.0	10.0
27341	2015-11-14 17:00:00	42.0	1018.0	281.65	scattered clouds	310.0	11.0
27342	2015-11-14 18:00:00	38.0	1018.0	281.83683639099996	scattered clouds	310.0	10.0
27343	2015-11-14 19:00:00	29.0	1019.0	282.36	light rain	310.0	8.0
27344	2015-11-14 20:00:00	34.0	1020.0	282.45	light rain	320.0	5.0
27345	2015-11-14 21:00:00	34.0	1020.0	281.48	scattered clouds	290.0	7.0
27346	2015-11-14 22:00:00	34.0	1020.0	281.15590232	scattered clouds	291.0	7.0
27347	2015-11-14 23:00:00	39.0	1022.0	279.81	few clouds	300.0	4.0
27348	2015-11-15 00:00:00	39.0	1022.0	279.578316103	few clouds	297.0	4.0
27349	2015-11-15 01:00:00	42.0	1023.0	278.77	sky is clear	290.0	3.0
27350	2015-11-15 02:00:00	55.0	1027.0	278.710376506	sky is clear	293.0	3.0
27351	2015-11-15 03:00:00	48.0	1024.0	278.0	sky is clear	260.0	3.0
27352	2015-11-15 04:00:00	49.0	1024.0	277.77487522900003	sky is clear	260.0	3.0
27353	2015-11-15 05:00:00	56.0	1025.0	277.07	sky is clear	260.0	3.0
27354	2015-11-15 06:00:00	57.0	1025.0	276.728895075	sky is clear	254.0	3.0
27355	2015-11-15 07:00:00	60.0	1025.0	275.76	sky is clear	240.0	3.0
27356	2015-11-15 08:00:00	74.0	1030.0	276.145546716	sky is clear	256.0	3.0
27357	2015-11-15 09:00:00	69.0	1025.0	275.07	sky is clear	230.0	2.0
27358	2015-11-15 10:00:00	100.0	1026.0	275.15	sky is clear	287.0	3.0
27359	2015-11-15 11:00:00	69.0	1026.0	274.99	sky is clear	267.0	3.0
27360	2015-11-15 12:00:00	69.0	1027.0	274.76	few clouds	180.0	2.0
27361	2015-11-15 13:00:00	59.0	1027.0	274.83	sky is clear	240.0	2.0
27362	2015-11-15 14:00:00	56.0	1027.0	279.79	scattered clouds	230.0	5.0
27363	2015-11-15 15:00:00	45.0	1027.0	279.87	sky is clear	270.0	4.0
27364	2015-11-15 16:00:00	43.0	1025.0	282.69	broken clouds	240.0	7.0
27365	2015-11-15 17:00:00	51.0	1029.0	283.21888681	scattered clouds	244.0	6.0
27366	2015-11-15 18:00:00	68.0	1023.0	284.8	scattered clouds	280.0	6.0
27367	2015-11-15 19:00:00	33.0	1022.0	287.31	scattered clouds	250.0	5.0
27368	2015-11-15 20:00:00	43.0	1026.0	286.697480927	scattered clouds	254.0	5.0
27369	2015-11-15 21:00:00	29.0	1022.0	287.56	scattered clouds	250.0	7.0
27370	2015-11-15 22:00:00	30.0	1022.0	287.207802653	scattered clouds	247.0	6.0
27371	2015-11-15 23:00:00	35.0	1022.0	286.06	scattered clouds	240.0	4.0
27372	2015-11-16 00:00:00	39.0	1022.0	285.634840738	scattered clouds	233.0	4.0
27373	2015-11-16 01:00:00	53.0	1022.0	284.23	few clouds	210.0	3.0
27374	2015-11-16 02:00:00	57.0	1026.0	284.539824694	few clouds	228.0	3.0
27375	2015-11-16 03:00:00	53.0	1022.0	282.29	few clouds	220.0	3.0
27376	2015-11-16 04:00:00	53.0	1022.0	282.186073105	few clouds	218.0	3.0
27377	2015-11-16 05:00:00	57.0	1022.0	281.6	few clouds	210.0	2.0
27378	2015-11-16 06:00:00	57.0	1022.0	281.545012278	few clouds	208.0	2.0
27379	2015-11-16 07:00:00	57.0	1022.0	281.29	few clouds	200.0	4.0
27380	2015-11-16 08:00:00	64.0	1026.0	281.642886386	few clouds	224.0	4.0
27381	2015-11-16 09:00:00	61.0	1022.0	279.6	sky is clear	220.0	3.0
27382	2015-11-16 10:00:00	61.0	1021.0	279.52	scattered clouds	170.0	3.0
27383	2015-11-16 11:00:00	65.0	1021.0	278.75	sky is clear	150.0	2.0
27384	2015-11-16 12:00:00	57.0	1024.0	279.14	sky is clear	200.0	2.0
27385	2015-11-16 13:00:00	54.0	1024.0	280.9121728	sky is clear	205.0	2.0
27386	2015-11-16 14:00:00	47.0	1024.0	285.97	sky is clear	220.0	2.0
27387	2015-11-16 15:00:00	44.0	1023.0	286.927660334	sky is clear	166.0	2.0
27388	2015-11-16 16:00:00	36.0	1023.0	289.9	sky is clear	0.0	2.0
27389	2015-11-16 17:00:00	43.0	1027.0	289.912111717	sky is clear	96.0	2.0
27390	2015-11-16 18:00:00	32.0	1022.0	291.14	sky is clear	290.0	4.0
27391	2015-11-16 19:00:00	37.0	1025.0	290.732478261	sky is clear	290.0	4.0
27392	2015-11-16 20:00:00	46.0	1030.0	290.16273913	sky is clear	291.0	3.0
27393	2015-11-16 21:00:00	27.0	1022.0	290.35468282	sky is clear	315.0	4.0
27394	2015-11-16 22:00:00	25.0	1022.0	289.89	sky is clear	330.0	4.0
27395	2015-11-16 23:00:00	39.0	1026.0	288.477105263	sky is clear	326.0	3.0
27396	2015-11-17 00:00:00	52.0	1023.0	287.144953188	sky is clear	324.0	3.0
27397	2015-11-17 01:00:00	75.0	1024.0	284.98	sky is clear	320.0	2.0
27398	2015-11-17 02:00:00	58.0	1025.0	283.21	sky is clear	10.0	3.0
27399	2015-11-17 03:00:00	58.0	1025.0	282.853662429	sky is clear	14.0	3.0
27400	2015-11-17 04:00:00	58.0	1026.0	281.6	mist	30.0	4.0
27401	2015-11-17 05:00:00	62.0	1031.0	281.850481369	sky is clear	30.0	4.0
27402	2015-11-17 06:00:00	77.0	1028.0	282.49	mist	30.0	1.0
27403	2015-11-17 07:00:00	49.0	1029.0	280.98	sky is clear	20.0	4.0
27404	2015-11-17 08:00:00	59.0	1034.0	280.64491299599996	sky is clear	31.0	4.0
27405	2015-11-17 09:00:00	49.0	1030.0	279.15	sky is clear	40.0	6.0
27406	2015-11-17 10:00:00	51.0	1030.0	278.534483382	sky is clear	34.0	5.0
27407	2015-11-17 11:00:00	60.0	1032.0	276.73	few clouds	20.0	4.0
27408	2015-11-17 12:00:00	58.0	1032.0	276.89581191900004	few clouds	22.0	5.0
27409	2015-11-17 13:00:00	56.0	1034.0	277.39	few clouds	30.0	6.0
27410	2015-11-17 14:00:00	62.0	1038.0	278.503702368	few clouds	40.0	5.0
27411	2015-11-17 15:00:00	52.0	1035.0	280.31	few clouds	30.0	5.0
27412	2015-11-17 16:00:00	57.0	1034.0	280.31	broken clouds	50.0	6.0
27413	2015-11-17 17:00:00	46.0	1034.0	281.9	scattered clouds	40.0	3.0
27414	2015-11-17 18:00:00	45.0	1034.0	282.21548594	scattered clouds	53.0	2.0
27415	2015-11-17 19:00:00	43.0	1034.0	283.15	scattered clouds	94.0	2.0
27416	2015-11-17 20:00:00	50.0	1038.0	283.006605486	scattered clouds	94.0	2.0
27417	2015-11-17 21:00:00	53.0	1034.0	281.98	scattered clouds	160.0	2.0
27418	2015-11-17 22:00:00	53.0	1034.0	281.338253122	scattered clouds	155.0	2.0
27419	2015-11-17 23:00:00	57.0	1035.0	279.05	scattered clouds	140.0	2.0
27420	2015-11-18 00:00:00	57.0	1035.0	278.592889353	scattered clouds	130.0	2.0
27421	2015-11-18 01:00:00	57.0	1035.0	277.04	scattered clouds	100.0	2.0
27422	2015-11-18 02:00:00	70.0	1039.0	276.948266717	scattered clouds	99.0	2.0
27423	2015-11-18 03:00:00	65.0	1035.0	276.04	broken clouds	60.0	2.0
27424	2015-11-18 04:00:00	65.0	1034.0	276.04	broken clouds	60.0	2.0
27425	2015-11-18 05:00:00	66.0	1034.0	276.04	overcast clouds	60.0	2.0
27426	2015-11-18 06:00:00	68.0	1034.0	276.137745576	overcast clouds	46.0	2.0
27427	2015-11-18 07:00:00	75.0	1034.0	276.41	broken clouds	10.0	2.0
27428	2015-11-18 08:00:00	83.0	1038.0	276.929823338	scattered clouds	43.0	2.0
27429	2015-11-18 09:00:00	65.0	1034.0	277.4	overcast clouds	110.0	2.0
27430	2015-11-18 10:00:00	67.0	1034.0	277.561577855	overcast clouds	172.0	2.0
27431	2015-11-18 11:00:00	75.0	1034.0	278.05	broken clouds	360.0	3.0
27432	2015-11-18 12:00:00	73.0	1034.0	278.440387616	broken clouds	360.0	2.0
27433	2015-11-18 13:00:00	70.0	1034.0	279.83	broken clouds	360.0	2.0
27434	2015-11-18 14:00:00	70.0	1036.0	281.116604982	broken clouds	313.0	2.0
27435	2015-11-18 15:00:00	62.0	1033.0	284.98	scattered clouds	120.0	1.0
27436	2015-11-18 16:00:00	62.0	1032.0	285.40437561	broken clouds	90.0	1.0
27437	2015-11-18 17:00:00	62.0	1031.0	286.73	overcast clouds	0.0	3.0
27438	2015-11-18 18:00:00	63.0	1031.0	286.76883771900003	overcast clouds	28.0	3.0
27439	2015-11-18 19:00:00	67.0	1031.0	286.88	overcast clouds	110.0	5.0
27440	2015-11-18 20:00:00	69.0	1035.0	287.162224568	overcast clouds	121.0	5.0
27441	2015-11-18 21:00:00	67.0	1030.0	286.31	overcast clouds	110.0	4.0
27442	2015-11-18 22:00:00	67.0	1030.0	286.31	overcast clouds	112.0	4.0
27443	2015-11-18 23:00:00	67.0	1030.0	286.31	overcast clouds	120.0	5.0
27444	2015-11-19 00:00:00	67.0	1030.0	286.332766107	overcast clouds	120.0	5.0
27445	2015-11-19 01:00:00	71.0	1030.0	286.42	overcast clouds	120.0	3.0
27446	2015-11-19 02:00:00	75.0	1033.0	286.519521739	overcast clouds	125.0	3.0
27447	2015-11-19 03:00:00	82.0	1028.0	286.78	overcast clouds	130.0	3.0
27448	2015-11-19 04:00:00	80.0	1027.0	286.758915628	overcast clouds	132.0	3.0
27449	2015-11-19 05:00:00	76.0	1027.0	286.69	broken clouds	140.0	5.0
27450	2015-11-19 06:00:00	77.0	1026.0	286.71447816200003	broken clouds	140.0	5.0
27451	2015-11-19 07:00:00	82.0	1026.0	286.78	overcast clouds	140.0	3.0
27452	2015-11-19 08:00:00	82.0	1030.0	287.30762125	overcast clouds	147.0	3.0
27453	2015-11-19 09:00:00	82.0	1025.0	287.06	overcast clouds	150.0	4.0
27454	2015-11-19 10:00:00	83.0	1024.0	287.169621944	overcast clouds	145.0	3.0
27455	2015-11-19 11:00:00	87.0	1024.0	287.51	overcast clouds	130.0	3.0
27456	2015-11-19 12:00:00	85.0	1024.0	287.74572137900003	overcast clouds	130.0	3.0
27457	2015-11-19 13:00:00	82.0	1024.0	288.42	mist	130.0	6.0
27458	2015-11-19 14:00:00	81.0	1028.0	288.836924097	light rain	137.0	5.0
27459	2015-11-19 15:00:00	82.0	1022.0	289.4	mist	160.0	5.0
27460	2015-11-19 16:00:00	83.0	1021.0	289.4	overcast clouds	152.0	5.0
27461	2015-11-19 17:00:00	87.0	1021.0	289.4	mist	130.0	4.0
27462	2015-11-19 18:00:00	88.0	1020.0	289.44439685	overcast clouds	130.0	4.0
27463	2015-11-19 19:00:00	93.0	1019.0	289.57	light intensity drizzle	130.0	4.0
27464	2015-11-19 20:00:00	92.0	1023.0	289.480289382	moderate rain	140.0	5.0
27465	2015-11-19 21:00:00	87.0	1017.0	289.81	mist	150.0	4.0
27466	2015-11-19 22:00:00	85.0	1016.0	289.773128826	overcast clouds	150.0	5.0
27467	2015-11-19 23:00:00	82.0	1016.0	289.65	mist	150.0	8.0
27468	2015-11-20 00:00:00	84.0	1015.0	289.68743008	overcast clouds	156.0	7.0
27469	2015-11-20 01:00:00	93.0	1014.0	289.82	mist	180.0	3.0
27470	2015-11-20 02:00:00	93.0	1018.0	289.713005623	heavy intensity rain	180.0	4.0
27471	2015-11-20 03:00:00	93.0	1014.0	289.98	drizzle	210.0	6.0
27472	2015-11-20 04:00:00	93.0	1014.0	289.93938118799997	overcast clouds	217.0	5.0
27473	2015-11-20 05:00:00	93.0	1014.0	289.81	mist	240.0	2.0
27474	2015-11-20 06:00:00	93.0	1014.0	289.23	mist	260.0	2.0
27475	2015-11-20 07:00:00	91.0	1014.0	288.873808058	broken clouds	260.0	2.0
27476	2015-11-20 08:00:00	87.0	1015.0	287.81	scattered clouds	260.0	2.0
27477	2015-11-20 09:00:00	82.0	1016.0	287.73	sky is clear	290.0	1.0
27478	2015-11-20 10:00:00	71.0	1016.0	286.4	scattered clouds	310.0	4.0
27479	2015-11-20 11:00:00	62.0	1017.0	286.31	sky is clear	318.0	4.0
27480	2015-11-20 12:00:00	66.0	1018.0	284.31	scattered clouds	300.0	5.0
27481	2015-11-20 13:00:00	63.0	1018.0	284.410169069	scattered clouds	304.0	5.0
27482	2015-11-20 14:00:00	54.0	1019.0	284.73	scattered clouds	320.0	7.0
27483	2015-11-20 15:00:00	49.0	1019.0	284.960374274	scattered clouds	320.0	6.0
27484	2015-11-20 16:00:00	35.0	1020.0	285.73	scattered clouds	320.0	6.0
27485	2015-11-20 17:00:00	53.0	1023.0	285.232890282	heavy intensity rain	319.0	5.0
27486	2015-11-20 18:00:00	22.0	1020.0	286.56	few clouds	300.0	8.0
27487	2015-11-20 19:00:00	21.0	1020.0	286.441819732	few clouds	305.0	7.0
27488	2015-11-20 20:00:00	20.0	1020.0	286.15	few clouds	320.0	5.0
27489	2015-11-20 21:00:00	20.0	1020.0	285.614644772	few clouds	317.0	4.0
27490	2015-11-20 22:00:00	23.0	1021.0	283.9	few clouds	310.0	4.0
27491	2015-11-20 23:00:00	45.0	1025.0	282.632909091	heavy intensity rain	312.0	4.0
27492	2015-11-21 00:00:00	25.0	1023.0	280.45	light snow	300.0	4.0
27493	2015-11-21 01:00:00	26.0	1023.0	279.969378641	few clouds	304.0	4.0
27494	2015-11-21 02:00:00	31.0	1023.0	278.21	mist	320.0	2.0
27495	2015-11-21 03:00:00	32.0	1023.0	277.93031075	sky is clear	328.0	2.0
27496	2015-11-21 04:00:00	36.0	1024.0	276.91	mist	360.0	4.0
27497	2015-11-21 05:00:00	53.0	1028.0	277.334247834	few clouds	252.0	3.0
27498	2015-11-21 06:00:00	100.0	1023.0	276.54	mist	70.0	4.0
27499	2015-11-21 07:00:00	60.0	1025.0	275.3	mist	30.0	3.0
27500	2015-11-21 08:00:00	71.0	1029.0	276.142444506	scattered clouds	24.0	3.0
27501	2015-11-21 09:00:00	52.0	1025.0	275.75	mist	20.0	5.0
27502	2015-11-21 10:00:00	52.0	1024.0	275.752292479	overcast clouds	97.0	5.0
27503	2015-11-21 11:00:00	56.0	1024.0	275.76	mist	360.0	6.0
27504	2015-11-21 12:00:00	56.0	1024.0	275.99151751	broken clouds	281.0	5.0
27505	2015-11-21 13:00:00	60.0	1026.0	276.76	fog	20.0	3.0
27506	2015-11-21 14:00:00	69.0	1030.0	277.680559772	scattered clouds	29.0	3.0
27507	2015-11-21 15:00:00	42.0	1026.0	280.73	scattered clouds	40.0	5.0
27508	2015-11-21 16:00:00	41.0	1025.0	281.085060392	scattered clouds	58.0	4.0
27509	2015-11-21 17:00:00	39.0	1024.0	282.23	scattered clouds	120.0	2.0
27510	2015-11-21 18:00:00	38.0	1023.0	282.404657681	scattered clouds	122.0	2.0
27511	2015-11-21 19:00:00	37.0	1022.0	282.9	scattered clouds	130.0	2.0
27512	2015-11-21 20:00:00	84.0	1021.0	282.98	scattered clouds	90.0	4.0
27513	2015-11-21 21:00:00	57.0	1021.0	282.32	scattered clouds	130.0	4.0
27514	2015-11-21 22:00:00	58.0	1020.0	282.014483617	scattered clouds	125.0	3.0
27515	2015-11-21 23:00:00	66.0	1019.0	280.87	broken clouds	109.0	3.0
27516	2015-11-22 00:00:00	66.0	1018.0	280.75309157099997	broken clouds	113.0	3.0
27517	2015-11-22 01:00:00	70.0	1018.0	280.31	broken clouds	130.0	3.0
27518	2015-11-22 02:00:00	75.0	1021.0	281.162867547	broken clouds	135.0	3.0
27519	2015-11-22 03:00:00	70.0	1016.0	280.14	broken clouds	130.0	3.0
27520	2015-11-22 04:00:00	70.0	1015.0	280.519111936	broken clouds	127.0	3.0
27521	2015-11-22 05:00:00	71.0	1014.0	281.81	overcast clouds	120.0	1.0
27522	2015-11-22 06:00:00	71.0	1013.0	282.253081939	overcast clouds	132.0	1.0
27523	2015-11-22 07:00:00	71.0	1012.0	283.56	moderate rain	170.0	2.0
27524	2015-11-22 08:00:00	71.0	1012.0	283.47	drizzle	0.0	1.0
27525	2015-11-22 09:00:00	82.0	1012.0	283.22	mist	220.0	2.0
27526	2015-11-22 10:00:00	84.0	1012.0	283.033345414	broken clouds	224.0	3.0
27527	2015-11-22 11:00:00	93.0	1012.0	282.4	mist	240.0	4.0
27528	2015-11-22 12:00:00	89.0	1012.0	282.594386944	scattered clouds	245.0	4.0
27529	2015-11-22 13:00:00	76.0	1014.0	283.24	overcast clouds	260.0	3.0
27530	2015-11-22 14:00:00	75.0	1018.0	283.447975425	light rain	268.0	3.0
27531	2015-11-22 15:00:00	100.0	1014.0	283.06	broken clouds	300.0	7.0
27532	2015-11-22 16:00:00	85.0	1014.0	282.964731944	broken clouds	297.0	7.0
27533	2015-11-22 17:00:00	37.0	1014.0	282.65	broken clouds	290.0	6.0
27534	2015-11-22 18:00:00	37.0	1013.0	282.565595475	broken clouds	297.0	6.0
27535	2015-11-22 19:00:00	37.0	1013.0	282.32	overcast clouds	320.0	5.0
27536	2015-11-22 20:00:00	37.0	1013.0	282.23	overcast clouds	340.0	5.0
27537	2015-11-22 21:00:00	37.0	1013.0	282.175322117	overcast clouds	340.0	5.0
27538	2015-11-22 22:00:00	37.0	1013.0	281.98	broken clouds	340.0	5.0
27539	2015-11-22 23:00:00	49.0	1017.0	281.653915094	light rain	336.0	4.0
27540	2015-11-23 00:00:00	34.0	1013.0	281.4	overcast clouds	340.0	7.0
27541	2015-11-23 01:00:00	34.0	1013.0	281.117530692	overcast clouds	342.0	7.0
27542	2015-11-23 02:00:00	36.0	1013.0	280.06	overcast clouds	350.0	8.0
27543	2015-11-23 03:00:00	36.0	1013.0	279.742117841	overcast clouds	345.0	7.0
27544	2015-11-23 04:00:00	39.0	1013.0	278.56	broken clouds	330.0	6.0
27545	2015-11-23 05:00:00	53.0	1017.0	278.235656657	broken clouds	334.0	6.0
27546	2015-11-23 06:00:00	47.0	1014.0	277.82	sky is clear	340.0	4.0
27547	2015-11-23 07:00:00	44.0	1013.0	277.06	few clouds	330.0	6.0
27548	2015-11-23 08:00:00	61.0	1018.0	276.66385336	few clouds	332.0	6.0
27549	2015-11-23 09:00:00	95.0	1024.0	276.789	sky is clear	352.0	5.0
27550	2015-11-23 10:00:00	84.0	1022.0	276.13998917	sky is clear	342.0	5.0
27551	2015-11-23 11:00:00	50.0	1015.0	273.98	sky is clear	310.0	5.0
27552	2015-11-23 12:00:00	51.0	1015.0	274.10268245099996	sky is clear	312.0	5.0
27553	2015-11-23 13:00:00	55.0	1016.0	274.51	few clouds	320.0	6.0
27554	2015-11-23 14:00:00	69.0	1020.0	275.13477925	few clouds	325.0	5.0
27555	2015-11-23 15:00:00	44.0	1018.0	276.81	few clouds	310.0	7.0
27556	2015-11-23 16:00:00	40.0	1017.0	277.20396659700003	few clouds	319.0	7.0
27557	2015-11-23 17:00:00	30.0	1017.0	278.48	scattered clouds	350.0	8.0
27558	2015-11-23 18:00:00	28.0	1017.0	278.4591368	scattered clouds	339.0	7.0
27559	2015-11-23 19:00:00	26.0	1017.0	278.4	scattered clouds	310.0	6.0
27560	2015-11-23 20:00:00	24.0	1017.0	278.07	few clouds	300.0	8.0
27561	2015-11-23 21:00:00	26.0	1017.0	277.65171428599996	few clouds	297.0	8.0
27562	2015-11-23 22:00:00	35.0	1020.0	276.15	few clouds	290.0	7.0
27563	2015-11-23 23:00:00	54.0	1024.0	275.718787309	few clouds	297.0	6.0
27564	2015-11-24 00:00:00	37.0	1022.0	274.6	sky is clear	290.0	5.0
27565	2015-11-24 01:00:00	39.0	1022.0	274.23415034	sky is clear	292.0	5.0
27566	2015-11-24 02:00:00	47.0	1023.0	272.91	sky is clear	300.0	3.0
27567	2015-11-24 03:00:00	47.0	1023.0	272.779554318	sky is clear	300.0	3.0
27568	2015-11-24 04:00:00	50.0	1024.0	272.31	sky is clear	300.0	3.0
